"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","SUBGRP_DESC","TEST_CMPNT_TYP_CD","NATIONAL_NUM_TESTED_CNT","STATE_NUM_TESTED_CNT","DSTRCT_NUM_TESTED_CNT","INSTN_NUM_TESTED_CNT","STATE_AVG_SCORE_VAL","DSTRCT_AVG_SCORE_VAL","INSTN_AVG_SCORE_VAL"
"2017-18","755","Whitfield County","0275","Southeast Whitfield County High School","All Students","Essay Analysis Score - New",1449142,28569,98,30,4,3,3
"2017-18","755","Whitfield County","0275","Southeast Whitfield County High School","All Students","Essay Reading Score - New",1449142,28569,98,30,5,5,4
"2017-18","755","Whitfield County","0275","Southeast Whitfield County High School","All Students","Essay Total",1449142,28569,98,30,13,13,13
"2017-18","755","Whitfield County","0275","Southeast Whitfield County High School","All Students","Essay Writing Score - New",1449142,28569,98,30,5,5,5
"2017-18","755","Whitfield County","0275","Southeast Whitfield County High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,324,119,536,522,508
"2017-18","755","Whitfield County","0275","Southeast Whitfield County High School","All Students","Math Section Score - New",2136539,65790,324,119,516,503,486
"2017-18","755","Whitfield County","0275","Southeast Whitfield County High School","All Students","Reading Test  Score - New",2136539,65796,324,119,270,266,261
"2017-18","755","Whitfield County","0275","Southeast Whitfield County High School","All Students","WritLang Test  Score - New",2136539,65799,324,119,266,256,248
"2017-18","756","Wilcox County","0201","Wilcox County High School","All Students","Combined Test Score",2136539,65795,33,33,1052,1052,1052
"2017-18","756","Wilcox County","0201","Wilcox County High School","All Students","Essay Analysis Score - New",1449142,28569,12,12,4,4,4
"2017-18","756","Wilcox County","0201","Wilcox County High School","All Students","Essay Reading Score - New",1449142,28569,12,12,5,5,5
"2017-18","756","Wilcox County","0201","Wilcox County High School","All Students","Essay Total",1449142,28569,12,12,13,13,13
"2017-18","756","Wilcox County","0201","Wilcox County High School","All Students","Essay Writing Score - New",1449142,28569,12,12,5,5,5
"2017-18","756","Wilcox County","0201","Wilcox County High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,33,33,536,549,549
"2017-18","756","Wilcox County","0201","Wilcox County High School","All Students","Math Section Score - New",2136539,65790,33,33,516,502,502
"2017-18","756","Wilcox County","0201","Wilcox County High School","All Students","Reading Test  Score - New",2136539,65796,33,33,270,275,275
"2017-18","756","Wilcox County","0201","Wilcox County High School","All Students","WritLang Test  Score - New",2136539,65799,33,33,266,274,274
"2017-18","757","Wilkes County","0110","Washington-Wilkes Comprehensive High School","All Students","Combined Test Score",2136539,65795,67,67,1052,962,962
"2017-18","757","Wilkes County","0110","Washington-Wilkes Comprehensive High School","All Students","Essay Analysis Score - New",1449142,28569,12,12,4,4,4
"2017-18","757","Wilkes County","0110","Washington-Wilkes Comprehensive High School","All Students","Essay Reading Score - New",1449142,28569,12,12,5,5,5
"2017-18","757","Wilkes County","0110","Washington-Wilkes Comprehensive High School","All Students","Essay Total",1449142,28569,12,12,13,13,13
"2017-18","757","Wilkes County","0110","Washington-Wilkes Comprehensive High School","All Students","Essay Writing Score - New",1449142,28569,12,12,5,5,5
"2017-18","757","Wilkes County","0110","Washington-Wilkes Comprehensive High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,67,67,536,495,495
"2017-18","757","Wilkes County","0110","Washington-Wilkes Comprehensive High School","All Students","Math Section Score - New",2136539,65790,67,67,516,467,467
"2017-18","757","Wilkes County","0110","Washington-Wilkes Comprehensive High School","All Students","Reading Test  Score - New",2136539,65796,67,67,270,253,253
"2017-18","757","Wilkes County","0110","Washington-Wilkes Comprehensive High School","All Students","WritLang Test  Score - New",2136539,65799,67,67,266,242,242
"2017-18","758","Wilkinson County","3050","Wilkinson County High School","All Students","Combined Test Score",2136539,65795,38,38,1052,967,967
"2017-18","758","Wilkinson County","3050","Wilkinson County High School","All Students","Essay Analysis Score - New",1449142,28569,13,13,4,3,3
"2017-18","758","Wilkinson County","3050","Wilkinson County High School","All Students","Essay Reading Score - New",1449142,28569,13,13,5,4,4
"2017-18","758","Wilkinson County","3050","Wilkinson County High School","All Students","Essay Total",1449142,28569,13,13,13,12,12
"2017-18","758","Wilkinson County","3050","Wilkinson County High School","All Students","Essay Writing Score - New",1449142,28569,13,13,5,5,5
"2017-18","758","Wilkinson County","3050","Wilkinson County High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,38,38,536,498,498
"2017-18","758","Wilkinson County","3050","Wilkinson County High School","All Students","Math Section Score - New",2136539,65790,38,38,516,469,469
"2017-18","758","Wilkinson County","3050","Wilkinson County High School","All Students","Reading Test  Score - New",2136539,65796,38,38,270,250,250
"2017-18","758","Wilkinson County","3050","Wilkinson County High School","All Students","WritLang Test  Score - New",2136539,65799,38,38,266,247,247
"2017-18","759","Worth County","0176","Worth County High School","All Students","Combined Test Score",2136539,65795,59,59,1052,979,979
"2017-18","759","Worth County","0176","Worth County High School","All Students","Essay Analysis Score - New",1449142,28569,11,11,4,3,3
"2017-18","759","Worth County","0176","Worth County High School","All Students","Essay Reading Score - New",1449142,28569,11,11,5,4,4
"2017-18","759","Worth County","0176","Worth County High School","All Students","Essay Total",1449142,28569,11,11,13,12,12
"2017-18","759","Worth County","0176","Worth County High School","All Students","Essay Writing Score - New",1449142,28569,11,11,5,5,5
"2017-18","759","Worth County","0176","Worth County High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,59,59,536,498,498
"2017-18","759","Worth County","0176","Worth County High School","All Students","Math Section Score - New",2136539,65790,59,59,516,480,480
"2017-18","759","Worth County","0176","Worth County High School","All Students","Reading Test  Score - New",2136539,65796,59,59,270,254,254
"2017-18","759","Worth County","0176","Worth County High School","All Students","WritLang Test  Score - New",2136539,65799,59,59,266,245,245
"2017-18","761","Atlanta Public Schools","0106","Early College High School at Carver","All Students","Combined Test Score",2136539,65795,2145.333333333333333333333333333333333333,77,1052,948,948
"2017-18","761","Atlanta Public Schools","0106","Early College High School at Carver","All Students","Essay Analysis Score - New",1449142,28569,619,19,4,3,3
"2017-18","761","Atlanta Public Schools","0106","Early College High School at Carver","All Students","Essay Reading Score - New",1449142,28569,619,19,5,5,5
"2017-18","761","Atlanta Public Schools","0106","Early College High School at Carver","All Students","Essay Total",1449142,28569,619,19,13,13,13
"2017-18","761","Atlanta Public Schools","0106","Early College High School at Carver","All Students","Essay Writing Score - New",1449142,28569,619,19,5,5,5
"2017-18","761","Atlanta Public Schools","0106","Early College High School at Carver","All Students","Evidence Based Reading and Writing - New",1449142,65791,2145,77,536,486,475
"2017-18","761","Atlanta Public Schools","0106","Early College High School at Carver","All Students","Math Section Score - New",2136539,65790,2145,77,516,462,474
"2017-18","761","Atlanta Public Schools","0106","Early College High School at Carver","All Students","Reading Test  Score - New",2136539,65796,2145,77,270,246,244
"2017-18","761","Atlanta Public Schools","0106","Early College High School at Carver","All Students","WritLang Test  Score - New",2136539,65799,2146,77,266,240,231
"2017-18","761","Atlanta Public Schools","0108","South Atlanta School of Health and Medical Science","All Students","Combined Test Score",2136539,65795,2145.333333333333333333333333333333333333,170,1052,948,857
"2017-18","761","Atlanta Public Schools","0108","South Atlanta School of Health and Medical Science","All Students","Essay Analysis Score - New",1449142,28569,619,13,4,3,3
"2017-18","761","Atlanta Public Schools","0108","South Atlanta School of Health and Medical Science","All Students","Essay Reading Score - New",1449142,28569,619,13,5,5,4
"2017-18","761","Atlanta Public Schools","0108","South Atlanta School of Health and Medical Science","All Students","Essay Total",1449142,28569,619,13,13,13,11
"2017-18","761","Atlanta Public Schools","0108","South Atlanta School of Health and Medical Science","All Students","Essay Writing Score - New",1449142,28569,619,13,5,5,4
"2017-18","761","Atlanta Public Schools","0108","South Atlanta School of Health and Medical Science","All Students","Evidence Based Reading and Writing - New",1449142,65791,2145,170,536,486,438
"2017-18","761","Atlanta Public Schools","0108","South Atlanta School of Health and Medical Science","All Students","Math Section Score - New",2136539,65790,2145,170,516,462,419
"2017-18","761","Atlanta Public Schools","0108","South Atlanta School of Health and Medical Science","All Students","Reading Test  Score - New",2136539,65796,2145,170,270,246,222
"2017-18","761","Atlanta Public Schools","0108","South Atlanta School of Health and Medical Science","All Students","WritLang Test  Score - New",2136539,65799,2146,170,266,240,216
"2017-18","761","Atlanta Public Schools","0118","The Best Academy High School at Benjamin S. Carson","All Students","Combined Test Score",2136539,65795,2145.333333333333333333333333333333333333,21,1052,948,894
"2017-18","761","Atlanta Public Schools","0118","The Best Academy High School at Benjamin S. Carson","All Students","Essay Analysis Score - New",1449142,28569,619,17,4,3,3
"2017-18","761","Atlanta Public Schools","0118","The Best Academy High School at Benjamin S. Carson","All Students","Essay Reading Score - New",1449142,28569,619,17,5,5,4
"2017-18","761","Atlanta Public Schools","0118","The Best Academy High School at Benjamin S. Carson","All Students","Essay Total",1449142,28569,619,17,13,13,11
"2017-18","761","Atlanta Public Schools","0118","The Best Academy High School at Benjamin S. Carson","All Students","Essay Writing Score - New",1449142,28569,619,17,5,5,4
"2017-18","761","Atlanta Public Schools","0118","The Best Academy High School at Benjamin S. Carson","All Students","Evidence Based Reading and Writing - New",1449142,65791,2145,21,536,486,456
"2017-18","761","Atlanta Public Schools","0118","The Best Academy High School at Benjamin S. Carson","All Students","Math Section Score - New",2136539,65790,2145,21,516,462,438
"2017-18","761","Atlanta Public Schools","0118","The Best Academy High School at Benjamin S. Carson","All Students","Reading Test  Score - New",2136539,65796,2145,21,270,246,226
"2017-18","761","Atlanta Public Schools","0118","The Best Academy High School at Benjamin S. Carson","All Students","WritLang Test  Score - New",2136539,65799,2146,21,266,240,230
